location[0],location[1],index,state,age,if_migra,mature,div_time,maxDiv,nDiv,cell_cycle,life_span,prob,prob_0,EGF_R,IGF_R,AKT,ERK,a_ERK,a_AKT
62,73,1147,alive,76,8,28,13.5,8,2,28,192,0,0.0989368,0.773089,5.96691e-23,2.1594e-16,0.786652,14.3,44
50,26,1149,alive,76,8,28,76,8,0,28,192,0.0414914,0.0989729,0.772549,1.71675e-23,7.76455e-17,0.82341,14.3,44
60,74,1144,alive,75.5,7,28,40.5,8,1,28,192,0.0412682,0.0989887,0.771324,1.69595e-22,5.24506e-16,0.823796,14.3,44
59,51,1146,alive,75.5,7,28,46.5,8,1,28,192,0.0417212,0.0995209,0.782137,8.60893e-16,2.00793e-10,0.836971,14.3,44
44,24,1146,quiescent,36,24,28,36,8,0,28,192,1,0.0987792,0.768387,4.78759e-24,2.8116e-17,0.818682,14.3,44
41,42,1147,alive,46,44,28,16.5,8,1,28,192,0,0.0992238,0.776727,2.6568e-19,1.41313e-13,0.818781,14.3,44
42,44,1149,alive,58.5,21,28,19,8,1,28,192,0,0.0991472,0.774253,1.16778e-16,3.59059e-11,0.822146,14.3,44
62,72,1150,quiescent,74,4,28,42,8,1,28,192,1,0.0988901,0.769101,1.11004e-22,2.99587e-16,0.821385,14.3,44
33,38,1149,alive,73.5,3,28,37,8,1,28,192,0.0416655,0.099388,0.778974,2.14459e-23,8.78214e-17,0.833658,14.3,44
39,27,1143,alive,73,2,28,73,8,0,28,192,0.04131,0.0987588,0.768609,3.9798e-23,1.68521e-16,0.818187,14.3,44
62,71,1143,quiescent,65.5,35,28,32.5,8,1,28,192,1,0.0989199,0.76975,3.20037e-23,1.10483e-16,0.822113,14.3,44
54,73,1144,alive,72.5,1,28,72.5,8,0,28,192,0.0416182,0.0992754,0.776654,1.59052e-21,3.36056e-15,0.830862,14.3,44
52,35,1145,alive,72.5,1,28,39.5,8,1,28,192,0.0417883,0.099681,0.784172,3.50703e-23,1.15249e-16,0.840986,14.3,44
41,27,1146,quiescent,34,20,28,34,8,0,28,192,1,0.0988591,0.770087,5.88068e-23,2.09124e-16,0.820629,14.3,44
37,25,1147,alive,72.5,1,28,1.5,8,2,28,192,0,0.0986678,0.55861,1.05102e-24,6.54161e-18,0.41423,14.3,44
57,61,1147,alive,59,22,28,29,8,1,28,192,0.0415762,0.0991751,0.775782,1.80667e-19,1.58909e-13,0.828382,14.3,44
58,61,1146,quiescent,63,30,28,34.5,8,1,28,192,1,0.0992554,0.776327,1.81326e-19,1.59229e-13,0.830367,14.3,44
37,32,1147,quiescent,66.5,37,28,38.5,8,1,28,192,1,0.0989768,0.772178,5.98244e-23,2.11117e-16,0.823505,14.3,44
29,60,1148,alive,71.5,47,28,7.5,8,2,28,192,0,0.0986608,0.770428,7.22672e-24,3.59816e-17,0.640035,14.3,44
63,62,1149,alive,43.5,39,28,10.5,8,1,28,192,0,0.0992208,0.783166,1.45538e-22,3.47985e-16,0.758153,14.3,44
40,24,1152,alive,71.5,47,28,0.5,8,2,28,192,0,0.0987111,0.452178,9.66124e-25,6.24398e-18,0.410083,14.3,44
32,48,1148,quiescent,39.5,31,28,39.5,8,0,28,192,1,0.0988625,0.769555,1.17755e-21,2.07346e-15,0.820712,14.3,44
33,49,1145,alive,51,6,28,17.5,8,1,28,192,0,0.0988785,0.771279,1.13631e-17,5.38463e-12,0.812343,14.3,44
48,75,1146,alive,70.5,45,28,27.5,8,1,28,192,0,0.0989552,0.774322,9.88886e-24,5.86362e-17,0.825466,14.3,44
45,63,1148,alive,67.5,39,28,39,8,1,28,192,0.0414964,0.0995359,0.780515,2.24574e-20,2.69985e-14,0.837347,14.3,44
53,70,1146,quiescent,35,22,28,35,8,0,28,192,1,0.0991223,0.774056,4.13825e-21,7.77332e-15,0.827079,14.3,44
56,33,1148,alive,69.5,43,28,34,8,1,28,192,0.0416448,0.099229,0.775963,7.81691e-24,3.68652e-17,0.829713,14.3,44
63,59,1149,alive,69.5,43,28,11,8,2,28,192,0,0.0994398,0.786316,4.71805e-22,9.13177e-16,0.776506,14.3,44
29,50,1149,alive,63,30,28,33,8,1,28,192,0.041249,0.0986132,0.766095,7.86174e-24,3.76307e-17,0.814656,14.3,44
24,47,1150,quiescent,69,42,28,28,8,1,28,192,0.0412879,0.0983786,0.763,1.62171e-24,1.15324e-17,0.80901,14.3,44
34,33,1147,alive,64.5,33,28,0,8,2,28,192,0,0.0991162,0.38738,8.96692e-24,3.97766e-17,0.413464,14.3,44
41,60,1149,quiescent,28,8,28,28,8,0,28,192,1,0.0994052,0.779576,1.91201e-19,1.63153e-13,0.834084,14.3,44
44,40,1152,alive,68.5,41,28,23.5,8,1,28,192,0,0.0993171,0.777676,1.03222e-18,5.5435e-13,0.830169,14.3,44
57,32,1153,alive,68.5,41,28,4.5,8,2,28,192,0,0.0990283,0.729544,9.84376e-25,6.29739e-18,0.496748,14.3,44
27,60,1152,alive,68,40,28,19,8,1,28,192,0,0.0982359,0.765531,1.55366e-23,7.48965e-17,0.805037,14.3,44
54,64,1154,quiescent,35.5,23,28,35.5,8,0,28,192,1,0.0991327,0.774514,1.73807e-18,1.03258e-12,0.827335,14.3,44
27,56,1154,quiescent,39,30,28,39,8,0,28,192,1,0.0984027,0.763335,3.24189e-22,1.01834e-15,0.809588,14.3,44
35,39,1154,quiescent,54,12,28,54,8,0,28,192,1,0.0993102,0.777786,1.06734e-21,1.9302e-15,0.831724,14.3,44
31,46,1155,quiescent,61,26,28,61,8,0,28,192,1,0.0989649,0.771045,8.00839e-23,2.52379e-16,0.823213,14.3,44
38,32,1146,alive,58.5,21,28,14.5,8,1,28,192,0,0.0989094,0.776118,1.16234e-21,2.0364e-15,0.804029,14.3,44
58,68,1139,quiescent,47.5,47,28,47.5,8,0,28,192,1,0.0990323,0.77212,5.30695e-22,1.34357e-15,0.824866,14.3,44
36,54,1140,alive,65.5,35,28,65.5,8,0,28,192,0.0414601,0.0988982,0.770864,4.18684e-22,1.17304e-15,0.821582,14.3,44
59,56,1141,alive,63,30,28,32.5,8,1,28,192,0.0415724,0.0993862,0.779376,5.37567e-17,1.73174e-11,0.833613,14.3,44
58,73,1142,alive,60,24,28,18.5,8,1,28,192,0,0.0991608,0.774113,9.18033e-24,5.62753e-17,0.82042,14.3,44
26,56,1148,alive,64.5,33,28,34.5,8,1,28,192,0.0410089,0.0983666,0.76232,3.35934e-23,1.56447e-16,0.808724,14.3,44
37,63,1146,alive,64,32,28,22.5,8,1,28,192,0,0.0993272,0.780912,1.62808e-23,7.68596e-17,0.833587,14.3,44
47,74,1147,alive,60.5,25,28,7.5,8,1,28,192,0,0.0991754,0.775642,1.23212e-23,6.62172e-17,0.654085,14.3,44
30,45,1140,alive,46,44,28,17,8,1,28,192,0,0.0990256,0.772747,7.69413e-23,2.46854e-16,0.814763,14.3,44
65,39,1143,alive,63.5,31,28,26,8,1,28,192,0,0.0985011,0.767058,1.27315e-23,6.66688e-17,0.814735,14.3,44
40,27,1146,quiescent,29,10,28,29,8,0,28,192,1,0.0988093,0.769279,2.26139e-23,9.04342e-17,0.819414,14.3,44
33,36,1149,quiescent,30,12,28,30,8,0,28,192,1,0.0992277,0.776791,5.90826e-23,2.09666e-16,0.829682,14.3,44
60,65,1145,quiescent,31,14,28,31,8,0,28,192,1,0.0991376,0.774447,1.18834e-20,1.37098e-14,0.827456,14.3,44
55,33,1146,alive,63,30,28,21,8,1,28,192,0,0.0992241,0.776689,7.17058e-24,3.50876e-17,0.827812,14.3,44
28,44,1143,alive,62.5,29,28,5.5,8,2,28,192,0,0.0989927,0.74818,2.71756e-24,1.5342e-17,0.541796,14.3,44
31,35,1146,alive,62.5,29,28,29,8,1,28,192,0.0413783,0.0992527,0.776859,1.81255e-24,1.20542e-17,0.830299,14.3,44
24,49,1147,alive,62.5,29,28,62.5,8,0,28,192,0.0412214,0.0983288,0.761608,4.63947e-23,1.86628e-16,0.807819,14.3,44
58,32,1143,alive,61.5,27,28,9,8,1,28,192,0,0.0988977,0.777131,3.20446e-24,1.64877e-17,0.702558,14.3,44
49,76,1140,alive,60,24,28,29,8,1,28,192,0.0413073,0.0990823,0.774574,2.56757e-23,1.35476e-16,0.826096,14.3,44
27,44,1141,alive,60,24,28,60,8,0,28,192,0.0412977,0.0988391,0.769748,2.07117e-23,8.76464e-17,0.82014,14.3,44
42,28,1142,quiescent,51,6,28,51,8,0,28,192,1,0.0989435,0.771633,5.14517e-23,1.94232e-16,0.822691,14.3,44
40,28,1139,quiescent,29,10,28,29,8,0,28,192,1,0.0988605,0.770345,2.43086e-23,9.41206e-17,0.820661,14.3,44
26,44,1140,quiescent,43,38,28,43,8,0,28,192,1,0.0987295,0.768125,2.22009e-22,6.04614e-16,0.817474,14.3,44
59,74,1141,alive,59.5,23,28,27.5,8,1,28,192,0,0.099153,0.772749,4.58909e-23,1.86764e-16,0.823847,14.3,44
41,63,1142,alive,59.5,23,28,28,8,1,28,192,0.0415938,0.0996586,0.784823,2.45824e-22,6.40777e-16,0.840423,14.3,44
58,75,1145,alive,59,22,28,15.5,8,1,28,192,0,0.0991964,0.776484,9.78148e-24,5.82837e-17,0.812167,14.3,44
27,50,1139,alive,51.5,7,28,20,8,1,28,192,0,0.098391,0.76487,2.19193e-23,9.04359e-17,0.808518,14.3,44
59,61,1141,quiescent,49,2,28,49,8,0,28,192,1,0.0992729,0.776945,1.1736e-20,1.36155e-14,0.830799,14.3,44
53,24,1142,alive,58.5,21,28,24,8,1,28,192,0,0.0982847,0.763716,2.03642e-24,1.28542e-17,0.809003,14.3,44
58,60,1143,quiescent,45.5,43,28,45.5,8,0,28,192,1,0.0992659,0.776871,8.67232e-19,5.11797e-13,0.830626,14.3,44
52,26,1144,alive,58.5,21,28,58.5,8,0,28,192,0.0411597,0.0987282,0.768548,5.758e-24,3.11325e-17,0.817443,14.3,44
32,50,1141,quiescent,41.5,35,28,41.5,8,0,28,192,1,0.0987748,0.76812,1.07808e-21,2.69781e-15,0.818575,14.3,44
33,40,1142,alive,58,20,28,23.5,8,1,28,192,0,0.0993414,0.779639,2.06291e-22,4.19971e-16,0.833524,14.3,44
35,62,1145,alive,58,20,28,16.5,8,1,28,192,0,0.0991835,0.781583,2.35197e-22,6.25311e-16,0.823805,14.3,44
47,34,1143,alive,57.5,19,28,21.5,8,1,28,192,0,0.0995291,0.783088,3.70572e-23,1.18815e-16,0.83737,14.3,44
45,65,1147,quiescent,34,20,28,34,8,0,28,192,1,0.0995229,0.780702,4.34777e-21,7.98878e-15,0.837021,14.3,44
32,34,1149,alive,55.5,15,28,23,8,1,28,192,0,0.098966,0.776035,1.78915e-24,1.19679e-17,0.827695,14.3,44
31,52,1145,alive,51,6,28,19.5,8,1,28,192,0,0.0986516,0.768163,1.08677e-22,4.08194e-16,0.812499,14.3,44
36,53,1148,alive,54,12,28,13.5,8,1,28,192,0,0.0988913,0.776326,7.32582e-20,7.04126e-14,0.791977,14.3,44
25,44,1149,alive,56,16,28,23,8,1,28,192,0,0.098546,0.766885,2.18966e-23,9.0384e-17,0.814132,14.3,44
43,37,1150,alive,56,16,28,21,8,1,28,192,0,0.0993802,0.7772,3.84656e-18,1.56398e-12,0.828714,14.3,44
64,63,1147,alive,55.5,15,28,15.5,8,1,28,192,0,0.099187,0.778785,4.6814e-22,9.09248e-16,0.81508,14.3,44
34,26,1149,alive,55.5,15,28,25,8,1,28,192,0,0.0985898,0.768628,1.85064e-24,1.22721e-17,0.816753,14.3,44
39,25,1151,alive,55.5,15,28,25,8,1,28,192,0,0.0985474,0.767367,2.46323e-24,1.4282e-17,0.815759,14.3,44
51,78,1152,alive,55,14,28,24.5,8,1,28,192,0,0.0990013,0.774705,2.46938e-23,1.32587e-16,0.825025,14.3,44
50,34,1153,alive,55,14,28,25,8,1,28,192,0,0.0995394,0.783634,3.45994e-23,1.14391e-16,0.838775,14.3,44
64,61,1154,alive,55,14,28,25,8,1,28,192,0,0.0992073,0.776237,3.65891e-22,7.93436e-16,0.827921,14.3,44
35,27,1153,alive,54.5,13,28,23,8,1,28,192,0,0.0986632,0.769743,1.88169e-24,1.23855e-17,0.81818,14.3,44
24,45,1154,alive,54.5,13,28,20,8,1,28,192,0,0.0983976,0.764622,4.91623e-24,2.9028e-17,0.8079,14.3,44
58,47,1156,alive,54,12,28,17,8,1,28,192,0,0.0995932,0.785638,5.24168e-18,2.53499e-12,0.833708,14.3,44
61,59,1157,alive,54,12,28,22,8,1,28,192,0,0.0993874,0.779551,3.2533e-22,7.43532e-16,0.831759,14.3,44
40,32,1156,quiescent,32.5,17,28,32.5,8,0,28,192,1,0.0989855,0.772462,2.90486e-20,3.03859e-14,0.823719,14.3,44
63,47,1158,alive,53.5,11,28,24,8,1,28,192,0,0.0992407,0.780488,1.22829e-23,6.53596e-17,0.833718,14.3,44
38,26,1155,quiescent,39,30,28,39,8,0,28,192,1,0.0986886,0.767363,2.37891e-24,1.40096e-17,0.816482,14.3,44
44,39,1156,alive,52.5,9,28,23,8,1,28,192,0,0.099379,0.778443,1.1847e-18,5.98225e-13,0.831113,14.3,44
46,25,1155,alive,52.5,9,28,22,8,1,28,192,0,0.0988395,0.77205,1.75689e-24,1.18481e-17,0.821301,14.3,44
58,57,1156,alive,51.5,7,28,22.5,8,1,28,192,0,0.0992907,0.777977,1.05495e-15,2.27512e-10,0.82967,14.3,44
23,51,1155,alive,52,8,28,7.5,8,1,28,192,0,0.0982315,0.757735,2.02013e-23,8.64455e-17,0.608925,14.3,44
35,41,1157,quiescent,33,18,28,33,8,0,28,192,1,0.0992769,0.777041,6.59586e-23,1.63996e-16,0.830897,14.3,44
47,75,1158,alive,52,8,28,52,8,0,28,192,0.0414658,0.0991313,0.774053,2.8757e-23,1.44237e-16,0.827302,14.3,44
67,40,1159,alive,52,8,28,24,8,1,28,192,0,0.0984561,0.764743,4.48764e-23,1.82399e-16,0.811727,14.3,44
34,45,1157,alive,49.5,3,28,15,8,1,28,192,0,0.0991337,0.776441,2.70046e-22,4.87397e-16,0.808991,14.3,44
26,57,1158,alive,51.5,7,28,20.5,8,1,28,192,0,0.0981278,0.762752,1.14477e-22,4.20098e-16,0.804765,14.3,44
67,41,1160,alive,51.5,7,28,18.5,8,1,28,192,0,0.0983734,0.765231,1.35089e-23,6.88896e-17,0.805066,14.3,44
31,37,1155,alive,51,6,28,21,8,1,28,192,0,0.0992672,0.778341,5.95281e-24,3.17146e-17,0.830767,14.3,44
53,27,1149,alive,50.5,5,28,17.5,8,1,28,192,0,0.0986603,0.770948,8.52593e-24,3.8678e-17,0.811514,14.3,44
59,64,1151,quiescent,34,20,28,34,8,0,28,192,1,0.099172,0.775159,1.09659e-21,1.97545e-15,0.828305,14.3,44
43,35,1153,alive,49,2,28,18,8,1,28,192,0,0.09931,0.777417,3.61937e-20,3.43144e-14,0.825296,14.3,44
57,45,1154,alive,50.5,5,28,22,8,1,28,192,0,0.0995449,0.784327,3.17475e-17,1.28479e-11,0.838348,14.3,44
53,33,1155,quiescent,37,26,28,37,8,0,28,192,1,0.0993657,0.778775,1.08494e-22,2.93361e-16,0.833103,14.3,44
45,64,1156,alive,41.5,35,28,11.5,8,1,28,192,0,0.0995677,0.786521,5.50522e-21,9.1024e-15,0.78778,14.3,44
61,64,1155,alive,50,4,28,50,8,0,28,192,0.0416297,0.0991929,0.775451,3.80242e-22,8.06779e-16,0.828822,14.3,44
58,71,1156,alive,50,4,28,50,8,0,28,192,0.0415202,0.0990416,0.772143,1.03817e-22,3.99871e-16,0.825094,14.3,44
25,43,1149,alive,49.5,3,28,4,8,1,28,192,0,0.0987088,0.706744,2.879e-24,1.58393e-17,0.46686,14.3,44
61,56,1146,alive,49,2,28,49,8,0,28,192,0.0415778,0.0995095,0.781747,1.42245e-17,6.0908e-12,0.836685,14.3,44
52,40,1149,alive,49,2,28,5,8,1,28,192,0,0.0997361,0.760872,6.21626e-18,2.78047e-12,0.553126,14.3,44
63,70,1151,alive,49,2,28,15,8,1,28,192,0,0.0990515,0.772736,1.18027e-22,3.09922e-16,0.801727,14.3,44
63,51,1152,alive,49,2,28,8.5,8,1,28,192,0,0.0994399,0.788011,3.56584e-18,2.06275e-12,0.719832,14.3,44
25,56,1153,alive,49,2,28,20,8,1,28,192,0,0.0980787,0.761801,1.06134e-23,6.06887e-17,0.802655,14.3,44
38,25,1152,alive,48.5,1,28,17.5,8,1,28,192,0,0.0986319,0.767926,7.64192e-25,5.48481e-18,0.807516,14.3,44
23,50,1154,alive,48,0,28,48,8,0,28,192,0.0410087,0.0982566,0.759928,1.60122e-23,7.60224e-17,0.806094,14.3,44
24,46,1162,alive,48,0,28,14,8,1,28,192,0,0.0983824,0.768736,2.44537e-24,1.44724e-17,0.781341,14.3,44
31,34,1163,alive,48,0,28,48,8,0,28,192,0.0414363,0.0991708,0.775785,4.76029e-24,2.80272e-17,0.828275,14.3,44
67,42,1160,alive,47.5,47,28,47.5,8,0,28,192,0.0410603,0.0984899,0.764668,4.07612e-23,1.72953e-16,0.811684,14.3,44
63,74,1161,alive,47.5,47,28,17.5,8,1,28,192,0,0.0988089,0.767353,5.41411e-23,2.04639e-16,0.806024,14.3,44
53,26,1151,alive,46.5,45,28,15,8,1,28,192,0,0.0985675,0.77156,8.8834e-24,3.95663e-17,0.797517,14.3,44
60,51,1152,alive,46.5,45,28,12.5,8,1,28,192,0,0.0995502,0.789119,3.17401e-16,8.48346e-11,0.808335,14.3,44
36,29,1153,alive,46.5,45,28,17,8,1,28,192,0,0.098839,0.772501,2.19701e-24,1.34068e-17,0.813418,14.3,44
34,51,1148,quiescent,38,28,28,38,8,0,28,192,1,0.0988285,0.769661,1.23027e-21,2.90214e-15,0.819882,14.3,44
31,45,1149,alive,46,44,28,0,8,1,28,192,0,0.0990817,0.386397,3.63134e-23,1.19551e-16,0.41304,14.3,44
35,51,1150,quiescent,37,26,28,37,8,0,28,192,1,0.0988578,0.769896,3.32164e-17,1.32834e-11,0.820596,14.3,44
36,32,1151,alive,45,42,28,9,8,1,28,192,0,0.0989789,0.778319,4.18849e-22,8.44114e-16,0.709536,14.3,44
27,42,1146,alive,44.5,41,28,13,8,1,28,192,0,0.0990597,0.777873,2.49416e-24,1.46313e-17,0.793935,14.3,44
50,27,1149,alive,44.5,41,28,4.5,8,1,28,192,0,0.0990748,0.731738,3.02791e-24,1.60064e-17,0.499431,14.3,44
64,70,1150,alive,44.5,41,28,44.5,8,0,28,192,0.0412568,0.0989612,0.769873,9.94199e-23,2.81876e-16,0.823124,14.3,44
38,42,1151,alive,44.5,41,28,44.5,8,0,28,192,0.0415908,0.0992099,0.775475,2.49021e-20,2.05385e-14,0.829241,14.3,44
32,56,1152,quiescent,36.5,25,28,36.5,8,0,28,192,1,0.0988214,0.770421,1.20432e-21,2.86814e-15,0.81971,14.3,44
41,45,1152,quiescent,43,38,28,43,8,0,28,192,1,0.0991217,0.773639,3.77306e-15,6.29563e-10,0.827064,14.3,44
50,35,1153,alive,44,40,28,6.5,8,1,28,192,0,0.0997401,0.779368,1.66468e-23,5.59918e-17,0.634907,14.3,44
32,57,1154,alive,44,40,28,44,8,0,28,192,0.0414725,0.0989278,0.772239,3.37527e-21,6.91268e-15,0.822305,14.3,44
60,59,1155,alive,43.5,39,28,13,8,1,28,192,0,0.0994482,0.784569,4.18196e-22,8.54267e-16,0.804376,14.3,44
38,53,1151,quiescent,28,8,28,28,8,0,28,192,1,0.0988979,0.77053,3.21143e-15,5.7562e-10,0.821575,14.3,44
30,53,1154,quiescent,34.5,21,28,34.5,8,0,28,192,1,0.0985782,0.766088,2.48065e-23,9.68392e-17,0.813813,14.3,44
42,23,1155,alive,43.5,39,28,43.5,8,0,28,192,0.0412917,0.098715,0.766474,6.63264e-24,3.36685e-17,0.817124,14.3,44
39,24,1156,alive,43.5,39,28,15.5,8,1,28,192,0,0.0986836,0.768759,6.75953e-25,5.12508e-18,0.798426,14.3,44
48,39,1157,alive,43,38,28,43,8,0,28,192,0.0416181,0.0997168,0.784454,7.46848e-18,3.11194e-12,0.841886,14.3,44
59,60,1158,quiescent,38,28,28,38,8,0,28,192,1,0.0993403,0.777892,1.81326e-19,1.59229e-13,0.832472,14.3,44
36,39,1159,quiescent,39.5,31,28,39.5,8,0,28,192,1,0.0992683,0.776683,1.17666e-20,1.37919e-14,0.830686,14.3,44
63,73,1157,alive,42.5,37,28,1.5,8,1,28,192,0,0.0988215,0.558411,5.24172e-23,1.45131e-16,0.415876,14.3,44
42,39,1158,alive,31.5,15,28,3,8,1,28,192,0,0.0993093,0.676545,5.73128e-18,1.94973e-12,0.445535,14.3,44
44,66,1160,alive,42.5,37,28,42.5,8,0,28,192,0.0416287,0.0996314,0.782571,1.49432e-21,3.24673e-15,0.839738,14.3,44
56,57,1158,quiescent,34.5,21,28,34.5,8,0,28,192,1,0.0992288,0.775988,1.77704e-15,3.0357e-10,0.829708,14.3,44
42,73,1159,alive,42,36,28,3.5,8,1,28,192,0,0.0991441,0.700804,4.93159e-24,2.9276e-17,0.460183,14.3,44
36,26,1160,alive,42,36,28,42,8,0,28,192,0.0411407,0.0986828,0.767354,2.16301e-24,1.32917e-17,0.816342,14.3,44
64,62,1161,alive,42,36,28,42,8,0,28,192,0.0414962,0.099204,0.775533,1.41108e-21,2.28142e-15,0.829094,14.3,44
28,50,1162,quiescent,28,8,28,28,8,0,28,192,1,0.0985493,0.765029,7.5397e-23,2.44103e-16,0.813116,14.3,44
42,77,1163,alive,42,36,28,10.5,8,1,28,192,0,0.0986767,0.774938,3.58202e-24,2.45324e-17,0.734822,14.3,44
55,75,1162,alive,41.5,35,28,13,8,1,28,192,0,0.0993673,0.782809,6.52507e-23,2.26884e-16,0.801458,14.3,44
63,57,1164,alive,41.5,35,28,41.5,8,0,28,192,0.0417166,0.0995101,0.781785,1.22947e-21,2.1141e-15,0.836701,14.3,44
56,58,1167,alive,41.5,35,28,41.5,8,0,28,192,0.0416058,0.0992458,0.776246,7.04839e-15,8.86488e-10,0.830129,14.3,44
66,44,1168,alive,41,34,28,41,8,0,28,192,0.0412731,0.0987802,0.769818,1.47921e-22,4.80857e-16,0.818707,14.3,44
66,47,1169,alive,41,34,28,41,8,0,28,192,0.041385,0.0989382,0.772389,1.30193e-23,6.7498e-17,0.82256,14.3,44
62,74,1170,alive,41,34,28,8.5,8,1,28,192,0,0.0988802,0.771631,6.86613e-23,2.33366e-16,0.675622,14.3,44
39,32,1168,alive,40.5,33,28,9,8,1,28,192,0,0.0989985,0.778202,3.59312e-20,3.41762e-14,0.707443,14.3,44
32,38,1169,alive,40.5,33,28,8,8,1,28,192,0,0.0994112,0.781468,2.44125e-24,1.04594e-17,0.689572,14.3,44
27,59,1170,alive,40.5,33,28,40.5,8,0,28,192,0.0412458,0.0983871,0.763323,9.79166e-24,5.80442e-17,0.809213,14.3,44
59,75,1171,alive,40.5,33,28,40.5,8,0,28,192,0.0413917,0.0990641,0.772559,1.69418e-22,5.24204e-16,0.825649,14.3,44
66,45,1165,alive,40,32,28,40,8,0,28,192,0.041286,0.0988112,0.770323,1.2251e-23,6.52657e-17,0.819461,14.3,44
45,38,1168,alive,40,32,28,40,8,0,28,192,0.0415484,0.0995499,0.781263,5.17252e-19,3.78391e-13,0.837695,14.3,44
50,41,1163,quiescent,30,12,28,30,8,0,28,192,1,0.0996349,0.783163,1.74137e-15,2.95274e-10,0.839826,14.3,44
63,72,1164,alive,39.5,31,28,7.5,8,1,28,192,0,0.0989099,0.766761,1.3312e-23,4.98969e-17,0.633702,14.3,44
53,35,1166,alive,39.5,31,28,3,8,1,28,192,0,0.0996528,0.688877,1.66036e-23,5.59114e-17,0.453356,14.3,44
44,64,1167,alive,34.5,21,28,6,8,1,28,192,0,0.0997025,0.77153,9.748e-21,1.24841e-14,0.600813,14.3,44
33,45,1168,alive,38.5,29,28,38.5,8,0,28,192,0.0415616,0.0991403,0.773903,6.8084e-23,1.66897e-16,0.827523,14.3,44
55,28,1166,alive,38,28,28,4.5,8,1,28,192,0,0.0987346,0.723784,4.12678e-23,1.26099e-16,0.489026,14.3,44
24,52,1167,alive,38,28,28,2.5,8,1,28,192,0,0.0983086,0.625002,2.50918e-23,9.74536e-17,0.420459,14.3,44
44,61,1165,alive,37.5,27,28,37.5,8,0,28,192,0.0415722,0.0994962,0.780317,1.1732e-18,8.30736e-13,0.836354,14.3,44
62,54,1168,alive,37.5,27,28,37.5,8,0,28,192,0.0416347,0.0995351,0.782858,7.09308e-22,1.5654e-15,0.837326,14.3,44
59,63,1166,alive,37,26,28,37,8,0,28,192,0.0416091,0.0992537,0.776179,3.67435e-20,3.48874e-14,0.830323,14.3,44
34,39,1167,quiescent,33.5,19,28,33.5,8,0,28,192,1,0.0993693,0.778548,2.14459e-23,8.78214e-17,0.833192,14.3,44
25,51,1168,alive,37,26,28,37,8,0,28,192,0.0412546,0.0984081,0.762557,2.7008e-22,6.73814e-16,0.809718,14.3,44
67,45,1170,alive,37,26,28,0,8,1,28,192,0,0.098653,0.383698,5.94972e-24,3.21118e-17,0.407811,14.3,44
50,75,1161,alive,36,24,28,2,8,1,28,192,0,0.0992411,0.616553,5.28191e-24,3.04081e-17,0.426041,14.3,44
56,46,1163,quiescent,35,22,28,35,8,0,28,192,1,0.0995807,0.782682,1.10173e-16,3.48478e-11,0.838467,14.3,44
48,77,1165,alive,36,24,28,36,8,0,28,192,0.0414428,0.0990763,0.773066,1.00704e-23,5.92291e-17,0.825947,14.3,44
52,34,1166,quiescent,35,22,28,35,8,0,28,192,1,0.0995641,0.782075,3.72891e-23,1.19225e-16,0.838052,14.3,44
32,44,1172,alive,35.5,23,28,6,8,1,28,192,0,0.0991526,0.761045,4.82083e-23,1.39826e-16,0.578068,14.3,44
34,38,1167,quiescent,29,10,28,29,8,0,28,192,1,0.0993501,0.778387,7.72219e-23,2.43118e-16,0.832714,14.3,44
27,43,1169,alive,34.5,21,28,34.5,8,0,28,192,0.0412723,0.0989984,0.772024,6.15102e-24,3.28565e-17,0.824034,14.3,44
25,57,1170,alive,34.5,21,28,34.5,8,0,28,192,0.0410473,0.0982399,0.76027,3.36808e-23,1.56672e-16,0.805695,14.3,44
45,62,1172,alive,34.5,21,28,34.5,8,0,28,192,0.0416957,0.0994602,0.779732,1.12307e-18,8.10918e-13,0.835456,14.3,44
25,53,1173,alive,34.5,21,28,34.5,8,0,28,192,0.041008,0.0983643,0.761889,1.01282e-23,5.91389e-17,0.808669,14.3,44
55,34,1169,alive,34,20,28,34,8,0,28,192,0.0415924,0.0994339,0.779497,7.95632e-24,3.72272e-17,0.834801,14.3,44
36,30,1170,alive,32.5,17,28,4.5,8,1,28,192,0,0.0989305,0.727487,8.07718e-24,3.75436e-17,0.494485,14.3,44
46,24,1171,alive,34,20,28,34,8,0,28,192,0.0413187,0.0988895,0.770548,4.33728e-24,2.66216e-17,0.82137,14.3,44
64,48,1172,alive,34,20,28,34,8,0,28,192,0.0414871,0.0992923,0.778555,1.33206e-23,6.83571e-17,0.831281,14.3,44
29,61,1168,alive,33.5,19,28,33.5,8,0,28,192,0.0413589,0.0986567,0.768152,1.47188e-23,7.26907e-17,0.815709,14.3,44
32,33,1169,alive,33.5,19,28,2,8,1,28,192,0,0.0991558,0.61267,8.01444e-24,3.73821e-17,0.42475,14.3,44
36,51,1169,quiescent,28,8,28,28,8,0,28,192,1,0.0988625,0.770202,5.52585e-17,1.76359e-11,0.820711,14.3,44
59,57,1171,alive,30.5,13,28,2,8,1,28,192,0,0.0994012,0.62055,2.57298e-17,8.45217e-12,0.428109,14.3,44
42,70,1172,alive,32.5,17,28,32.5,8,0,28,192,0.0417367,0.0994478,0.780643,3.55336e-23,1.62139e-16,0.835146,14.3,44
